Region,Contract,Month,Product,age,Insurance,Start,Paid,End
Honam,Lease,12,A,21,Full,2025-08-05,1035000 ,2026-07-31
Honam,Lease,12,A,30,Full,2025-08-05,765000 ,2026-07-31
Honam,Lease,12,ETC,35,Full,2025-08-19,795000 ,2025-10-13
Honam,Lease,12,ETC,35,Full,2025-08-19,1116000 ,2025-09-15
Gyeongsang,Lease,12,B,35,Liability,2025-08-05,690000 ,2026-07-31
Gyeongsang,Lease,12,D,35,Full,2025-08-05,1110000 ,2026-07-31
Seoul,Lease,12,ETC,24,Full,2025-08-22,1380000 ,2025-09-08
Gyeongsang,Lease,12,B,35,Full,2025-08-05,750000 ,2026-07-31
Honam,Insu,12,D,35,Full,2025-08-19,225000 ,2025-10-17
Gyeongsang,Lease,12,ETC,35,Full,2025-08-05,1095000 ,2026-07-31
Gyeongsang,Car,12,ETC,Non,Non,2025-08-05,1803000 ,2026-07-31
Gyeongsang,Car,12,D,Non,Non,2025-08-05,873000 ,2026-07-31
Gyeongsang,Car,6,B,Non,Non,2025-08-19,987000 ,2025-09-24
Honam,Lease,12,B,19,Full,2025-08-05,1305000 ,2026-07-31
Chungcheong,Lease,12,C,35,Full,2025-08-05,1125000 ,2026-07-31
Chungcheong,Lease,12,A,35,Full,2025-08-05,750000 ,2026-07-31
Honam,Lease,12,A,26,Full,2025-08-05,810000 ,2026-07-31
Seoul,Lease,12,B,21,Full,2025-08-05,1035000 ,2026-07-31
Chungcheong,Lease,12,A,26,Full,2025-08-05,810000 ,2026-07-31
Gyeongsang,Lease,12,ETC,35,Full,2025-08-05,840000 ,2026-07-31
Gyeongsang,Lease,12,A,30,Swing,2025-08-19,744000 ,2025-09-12
Chungcheong,Lease,12,A,35,Full,2025-08-05,750000 ,2026-07-31
Gyeongsang,Lease,12,ETC,35,Full,2025-08-05,420000 ,2026-07-31
Gyeongsang,Lease,12,ETC,35,Full,2025-08-20,1140000 ,2025-09-16
Honam,Lease,12,C,35,Full,2025-08-05,1125000 ,2026-07-31
Seoul,Lease,12,B,35,Full,2025-08-05,750000 ,2026-07-31
Honam,Lease,12,C,30,Full,2025-08-20,1155000 ,2025-09-17
Gyeongsang,Insu,12,ETC,35,Full,2025-08-06,195000 ,2026-07-31
Gyeongsang,Lease,12,ETC,35,Full,2025-10-02,1095000 ,2026-07-31
Seoul,Lease,12,ETC,35,Full,2025-08-06,2265000 ,2026-08-01
Gyeongsang,Car,12,ETC,Non,Non,2025-08-06,606000 ,2026-08-01
Gyeongsang,Lease,12,B,35,Full,2025-08-06,750000 ,2026-08-01
Chungcheong,Lease,12,A,35,Full,2025-08-06,750000 ,2026-08-01
Chungcheong,Lease,12,B,26,Full,2025-08-06,810000 ,2026-08-01
Honam,Lease,12,C,35,Full,2025-08-06,1095000 ,2026-08-01
Honam,Lease,12,C,26,Full,2025-08-06,1215000 ,2026-08-01
Gyeongsang,Lease,12,ETC,26,Full,2025-08-06,1326000 ,2026-08-01
Gyeongsang,Car,12,B,Non,Non,2025-08-06,516000 ,2026-08-01
Seoul,Lease,12,B,21,Full,2025-08-06,855000 ,2026-08-01
Gyeongsang,Lease,12,ETC,21,Full,2025-08-06,1155000 ,2026-08-01
Chungcheong,Lease,12,D,30,Full,2025-08-06,1170000 ,2026-08-01
Gyeongsang,Car,12,A,Non,Non,2025-08-06,516000 ,2026-08-01
Gyeongsang,Car,12,A,Non,Non,2025-08-06,492000 ,2026-08-01
Gyeongsang,Insu,12,C,26,Full,2025-08-07,285000 ,2026-08-01
Gyeongsang,Lease,12,ETC,35,Full,2025-08-07,840000 ,2026-08-02
Honam,Insu,12,ETC,35,Full,2025-08-08,195000 ,2026-08-02
Seoul,Car,12,ETC,Non,Non,2025-08-07,714000 ,2026-08-02
Honam,Lease,12,A,26,Full,2025-08-07,810000 ,2026-08-02
Gyeongsang,Lease,12,C,30,Full,2025-08-07,1155000 ,2026-08-02
Gyeongsang,Lease,12,A,26,Full,2025-08-07,675000 ,2026-08-02
Gyeongsang,Lease,12,ETC,35,Full,2025-08-07,1065000 ,2026-08-02
Seoul,Lease,12,B,26,Full,2025-08-07,810000 ,2026-08-02
Seoul,Lease,12,A,24,Full,2025-08-07,945000 ,2026-08-02
Gyeongsang,Lease,12,A,30,Full,2025-08-07,765000 ,2026-08-02
Seoul,Lease,12,B,26,Full,2025-08-07,810000 ,2026-08-02
Gyeongsang,Lease,12,A,35,Liability,2025-08-07,690000 ,2026-08-02
Gyeongsang,Car,12,ETC,Non,Non,2025-08-07,441000 ,2026-08-02
Honam,Lease,12,D,35,Full,2025-08-21,1161000 ,2025-09-17
Honam,Lease,12,A,21,Full,2025-08-21,1080000 ,2025-09-17
Honam,Lease,12,C,24,Full,2025-08-21,1365000 ,2025-09-17
Honam,Lease,12,ETC,21,Full,2025-08-21,1350000 ,2025-09-17
Chungcheong,Lease,12,ETC,35,Full,2025-08-07,840000 ,2026-08-02
Gyeongsang,Car,12,A,Non,Non,2025-08-07,516000 ,2026-08-02
Gyeongsang,Lease,12,A,35,Liability,2025-08-07,690000 ,2026-08-02
Seoul,Lease,12,A,35,Liability,2025-08-07,690000 ,2026-08-02
Gyeongsang,Lease,12,A,30,Full,2025-08-21,765000 ,2025-09-12
Gyeongsang,Insu,12,A,30,Full,2025-08-08,210000 ,2026-08-02
Gyeongsang,Insu,12,ETC,30,Full,2025-08-08,210000 ,2026-08-02
Honam,Lease,12,A,21,Full,2025-09-18,1035000 ,2026-08-02
Gyeongsang,Lease,12,ETC,26,Full,2025-08-08,1185000 ,2026-08-03
Seoul,Insu,12,A,35,Full,2025-08-21,195000 ,2025-09-08
Gyeongsang,Lease,12,C,35,Full,2025-08-08,1125000 ,2026-08-03
Seoul,Lease,12,A,35,Liability,2025-08-08,690000 ,2026-08-03
Seoul,Car,12,ETC,Non,Non,2025-08-08,1749000 ,2026-08-03
Gyeongsang,Lease,12,ETC,35,Full,2025-08-08,555000 ,2026-08-03
Seoul,Lease,12,C,35,Full,2025-08-08,1125000 ,2026-08-03
Gyeongsang,Lease,12,ETC,35,Full,2025-08-08,720000 ,2026-08-03
Gyeongsang,Lease,12,A,35,Full,2025-08-08,750000 ,2026-08-03
Chungcheong,Lease,12,A,35,Liability,2025-08-08,690000 ,2026-08-03
Seoul,Lease,12,A,35,Full,2025-08-08,750000 ,2026-08-03
Gyeongsang,Lease,12,ETC,26,Full,2025-08-08,930000 ,2026-08-03
Gyeongsang,Lease,12,ETC,35,Full,2025-08-08,810000 ,2026-08-03
Gyeongsang,Lease,12,C,35,Full,2025-08-08,1125000 ,2026-08-03
Chungcheong,Lease,12,D,35,Full,2025-08-08,1230000 ,2026-08-03
Gyeongsang,Lease,12,A,24,Full,2025-08-08,945000 ,2026-08-03
Gyeongsang,Lease,12,A,35,Full,2025-08-08,750000 ,2026-08-03
Seoul,Lease,12,C,35,Full,2025-08-08,1125000 ,2026-08-03
Seoul,Lease,12,C,35,Full,2025-08-08,1125000 ,2026-08-03
Gyeongsang,Lease,12,B,24,Full,2025-08-22,993000 ,2025-10-17
Gyeongsang,Car,12,A,Non,Non,2025-08-08,516000 ,2026-08-03
Gyeongsang,Insu,12,ETC,19,Full,2025-08-09,1230000 ,2026-08-03
Honam,Lease,12,C,35,Full,2025-08-23,1212000 ,2025-08-25
Gyeongsang,Lease,12,A,35,Swing,2025-08-01,336000 ,2025-09-29
Seoul,Lease,12,A,35,Liability,2025-08-08,570000 ,2026-08-03
Seoul,Lease,12,A,35,Full,2025-08-09,750000 ,2026-08-04
Gyeongsang,Lease,12,ETC,35,Full,2025-08-09,1239000 ,2026-08-04
Seoul,Lease,12,ETC,35,Full,2025-08-11,1140000 ,2026-08-06
Gyeongsang,Lease,12,C,35,Liability,2025-08-11,1065000 ,2026-08-06
Gyeongsang,Lease,12,A,26,Liability,2025-08-22,750000 ,2025-09-09
Honam,Lease,12,ETC,35,Full,2025-08-11,420000 ,2026-08-06
Honam,Lease,12,A,35,Full,2025-08-11,750000 ,2026-08-06
Seoul,Lease,12,C,35,Full,2025-08-11,1125000 ,2026-08-06
Seoul,Lease,12,B,35,Full,2025-08-11,750000 ,2026-08-06
Gyeongsang,Lease,12,B,35,Full,2025-08-11,750000 ,2026-08-06
Gyeongsang,Insu,12,ETC,35,Full,2025-08-22,225000 ,2025-09-16
Chungcheong,Lease,12,D,26,Liability,2025-08-11,1200000 ,2026-08-06
Seoul,Lease,12,A,30,Full,2025-08-11,765000 ,2026-08-06
Gyeongsang,Lease,12,D,35,Full,2025-08-11,1110000 ,2026-08-06
Gyeongsang,Lease,12,ETC,35,Full,2025-08-11,1140000 ,2026-08-06
Gyeongsang,Lease,12,ETC,26,Full,2025-08-11,1230000 ,2026-08-06
Gyeongsang,Car,12,ETC,Non,Non,2025-08-11,843000 ,2026-08-06
Gyeongsang,Lease,12,B,24,Full,2025-08-11,945000 ,2026-08-06
Gyeongsang,Lease,12,A,35,Full,2025-08-11,750000 ,2026-08-06
Gyeongsang,Lease,12,ETC,26,Full,2025-08-11,1326000 ,2026-08-06
Chungcheong,Lease,12,D,35,Full,2025-08-25,1140000 ,2025-09-12
Seoul,Lease,12,C,35,Full,2025-08-11,1125000 ,2026-08-06
Seoul,Lease,12,C,24,Liability,2025-08-11,1230000 ,2026-08-06
Seoul,Lease,12,A,26,Full,2025-08-11,810000 ,2026-08-06
Seoul,Insu,12,D,35,Full,2025-08-12,225000 ,2026-08-06
Honam,Insu,12,ETC,35,Full,2025-08-12,225000 ,2026-08-06
Gyeongsang,Insu,12,B,21,Full,2025-08-12,495000 ,2026-08-06
Gyeongsang,Insu,12,A,35,Full,2025-08-12,195000 ,2026-08-06
Seoul,Lease,12,ETC,26,Full,2025-08-12,1230000 ,2026-08-07
Seoul,Lease,12,B,30,Liability,2025-08-12,720000 ,2026-08-07
Seoul,Lease,12,ETC,35,Liability,2025-08-12,660000 ,2026-08-07
Gyeongsang,Lease,12,ETC,35,Full,2025-08-23,996000 ,2025-08-31
Gyeongsang,Lease,12,A,35,Swing,2025-08-23,360000 ,2025-09-05
Gyeongsang,Lease,12,ETC,35,Full,2025-08-12,1140000 ,2026-08-07
Gyeongsang,Lease,12,A,35,Full,2025-08-23,339000 ,2025-09-22
Gyeongsang,Lease,12,ETC,35,Full,2025-08-12,1140000 ,2026-08-07
Honam,Lease,12,ETC,35,Full,2025-08-12,1140000 ,2026-08-07
Gyeongsang,Lease,12,B,35,Liability,2025-08-12,690000 ,2026-08-07
Gyeongsang,Lease,12,ETC,35,Full,2025-08-12,1140000 ,2026-08-07
Seoul,Lease,12,A,35,Full,2025-08-12,750000 ,2026-08-07
Gyeongsang,Lease,12,D,35,Full,2025-08-12,1107000 ,2026-08-07
Seoul,Lease,12,A,35,Full,2025-08-12,750000 ,2026-08-07
Honam,Lease,12,ETC,35,Full,2025-08-27,2295000 ,2025-09-17
Gyeongsang,Lease,12,B,30,Full,2025-08-12,765000 ,2026-08-07
Gyeongsang,Lease,12,B,30,Full,2025-08-12,765000 ,2026-08-07
Seoul,Lease,12,B,35,Full,2025-08-12,750000 ,2026-08-07
Gyeongsang,Insu,12,ETC,21,Full,2025-08-13,570000 ,2026-08-07
Honam,Lease,12,ETC,35,Full,2025-08-12,870000 ,2026-08-07
Seoul,Lease,12,A,30,Liability,2025-08-12,720000 ,2026-08-07
Seoul,Lease,12,ETC,30,Liability,2025-08-12,1200000 ,2026-08-07
Seoul,Lease,12,ETC,21,Full,2025-08-12,1125000 ,2026-08-07
Seoul,Lease,12,A,21,Full,2025-08-12,1035000 ,2026-08-07
Seoul,Lease,12,A,26,Full,2025-08-12,810000 ,2026-08-07
Gyeongsang,Lease,12,B,26,Full,2025-08-12,810000 ,2026-08-07
Gyeongsang,Lease,12,B,35,Full,2025-08-12,750000 ,2026-08-07
Seoul,Lease,12,ETC,35,Full,2025-08-27,420000 ,2025-09-08
Seoul,Lease,12,A,35,Full,2025-08-12,750000 ,2026-08-07
Seoul,Lease,12,A,35,Full,2025-08-12,750000 ,2026-08-07
Seoul,Lease,12,C,30,Full,2025-08-12,1155000 ,2026-08-07
Honam,Lease,12,ETC,30,Full,2025-09-23,1266000 ,2026-08-07
Gyeongsang,Lease,12,B,21,Liability,2025-08-13,885000 ,2026-08-08
Seoul,Lease,12,D,30,Full,2025-08-13,1170000 ,2026-08-08
Chungcheong,Lease,12,B,30,Full,2025-08-13,765000 ,2026-08-08
Honam,Lease,12,A,35,Full,2025-08-13,750000 ,2026-08-08
Seoul,Lease,12,A,24,Full,2025-08-13,945000 ,2026-08-08
Chungcheong,Lease,12,C,35,Full,2025-08-13,1125000 ,2026-08-08
Honam,Lease,12,A,35,Full,2025-08-29,750000 ,2025-09-17
Gyeongsang,Lease,12,C,21,Full,2025-08-13,1440000 ,2026-08-08
Honam,Lease,12,A,21,Full,2025-08-13,1035000 ,2026-08-08
Gyeongsang,Lease,12,A,35,Full,2025-08-13,510000 ,2026-08-08
Gyeongsang,Lease,12,D,35,Full,2025-08-13,1140000 ,2026-08-08
Gyeongsang,Lease,12,ETC,30,Full,2025-08-13,1065000 ,2026-08-08
Gyeongsang,Lease,12,ETC,35,Full,2025-08-13,870000 ,2026-08-08
Seoul,Lease,12,ETC,26,Full,2025-08-14,1290000 ,2026-08-09
Gyeongsang,Lease,12,B,35,Full,2025-08-14,750000 ,2026-08-09
Honam,Lease,12,C,30,Full,2025-08-14,1155000 ,2026-08-09
Seoul,Lease,12,C,24,Liability,2025-08-27,1188000 ,2025-10-11
Seoul,Lease,12,C,24,Liability,2025-08-27,1188000 ,2025-10-19
Seoul,Lease,12,C,24,Liability,2025-08-27,1188000 ,2025-10-19
Honam,Lease,12,A,24,Full,2025-08-29,945000 ,2025-10-02
Honam,Lease,12,A,24,Full,2025-08-29,945000 ,2025-09-23
Seoul,Lease,12,ETC,35,Full,2025-08-27,420000 ,2025-09-08
Gyeongsang,Lease,12,A,35,Full,2025-08-14,750000 ,2026-08-09
Gyeongsang,Car,12,ETC,Non,Non,2025-08-14,465000 ,2026-08-09
Gyeongsang,Lease,12,ETC,35,Full,2025-08-28,1308000 ,2025-09-27
Gyeongsang,Lease,12,B,26,Liability,2025-08-14,750000 ,2026-08-09
Honam,Lease,12,C,35,Full,2025-08-14,1125000 ,2026-08-09
Honam,Lease,12,A,35,Full,2025-08-14,750000 ,2026-08-09
Seoul,Lease,12,ETC,35,Full,2025-08-14,840000 ,2026-08-09
Gyeongsang,Lease,12,A,35,Full,2025-08-14,750000 ,2026-08-09
Honam,Lease,12,A,35,Full,2025-08-14,750000 ,2026-08-09
Chungcheong,Lease,12,D,26,Full,2025-08-28,1230000 ,2025-10-14
Honam,Lease,12,B,35,Full,2025-08-14,750000 ,2026-08-09
Seoul,Lease,12,ETC,26,Liability,2025-08-14,1290000 ,2026-08-09
Gyeongsang,Car,12,C,Non,Non,2025-08-14,873000 ,2026-08-09
Gyeongsang,Car,12,ETC,Non,Non,2025-08-14,1749000 ,2026-08-09
Honam,Lease,12,C,35,Full,2025-08-14,1125000 ,2026-08-09
Chungcheong,Lease,12,ETC,30,Full,2025-08-14,1266000 ,2026-08-09
Seoul,Lease,12,B,21,Full,2025-08-14,1035000 ,2026-08-09
Seoul,Lease,12,B,21,Full,2025-08-14,1035000 ,2026-08-09
Seoul,Lease,12,C,35,Full,2025-08-14,1125000 ,2026-08-09
Gyeongsang,Insu,12,ETC,26,Full,2025-08-15,255000 ,2026-08-09
Honam,Insu,12,ETC,26,Full,2025-08-15,255000 ,2026-08-09
Gyeongsang,Car,12,C,Non,Non,2025-08-14,648000 ,2026-08-09
Seoul,Lease,12,C,30,Full,2025-10-11,1020000 ,2026-08-09
Gyeongsang,Lease,12,A,35,Full,2025-08-15,750000 ,2026-08-10
Gyeongsang,Insu,12,C,30,Full,2025-08-16,240000 ,2026-08-10
Gyeongsang,Insu,12,A,30,Full,2025-08-16,210000 ,2026-08-10
Gyeongsang,Lease,12,D,30,Full,2025-08-15,1170000 ,2026-08-10
Seoul,Lease,12,B,21,Full,2025-08-29,1035000 ,2025-09-08
Gyeongsang,Lease,12,D,24,Full,2025-08-15,1380000 ,2026-08-10
Chungcheong,Insu,12,A,26,Full,2025-08-16,255000 ,2026-08-11
Honam,Insu,12,ETC,35,Full,2025-08-18,225000 ,2026-08-12
Seoul,Lease,12,ETC,30,Liability,2025-08-18,1200000 ,2026-08-13
Seoul,Lease,12,ETC,30,Full,2025-08-18,1266000 ,2026-08-13
Gyeongsang,Lease,12,A,35,Full,2025-08-18,750000 ,2026-08-13
Seoul,Car,12,A,Non,Non,2025-08-18,516000 ,2026-08-13
Gyeongsang,Lease,12,B,35,Full,2025-08-18,750000 ,2026-08-13
Honam,Lease,12,ETC,35,Full,2025-09-01,2265000 ,2025-09-15
Seoul,Lease,12,D,30,Full,2025-08-18,1170000 ,2026-08-13
Seoul,Lease,12,B,35,Liability,2025-08-18,690000 ,2026-08-13
Gyeongsang,Lease,12,A,24,Full,2025-08-18,945000 ,2026-08-13
Honam,Lease,12,ETC,35,Full,2025-09-01,1239000 ,2025-10-13
Gyeongsang,Car,12,ETC,Non,Non,2025-08-18,873000 ,2026-08-13
Gyeongsang,Lease,12,C,21,Liability,2025-09-01,1290000 ,2025-09-05
Gyeongsang,Lease,12,ETC,24,Full,2025-08-18,1380000 ,2026-08-13
Seoul,Lease,12,A,35,Full,2025-08-18,750000 ,2026-08-13
Seoul,Lease,12,A,35,Full,2025-08-18,750000 ,2026-08-13
Honam,Lease,12,ETC,30,Full,2025-08-19,1065000 ,2026-08-14
Gyeongsang,Lease,12,B,21,Full,2025-08-19,1035000 ,2026-08-14
Gyeongsang,Lease,12,B,26,Full,2025-08-19,810000 ,2026-08-14
Gyeongsang,Lease,12,ETC,26,Full,2025-08-19,900000 ,2026-08-14
Gyeongsang,Lease,12,ETC,21,Full,2025-08-19,1155000 ,2026-08-14
Gyeongsang,Lease,12,A,35,Full,2025-08-19,750000 ,2026-08-14
Gyeongsang,Lease,12,ETC,35,Full,2025-08-19,840000 ,2026-08-14
Honam,Lease,12,B,35,Full,2025-08-19,750000 ,2026-08-14
Honam,Lease,12,B,35,Full,2025-08-19,750000 ,2026-08-14
Gyeongsang,Car,12,B,Non,Non,2025-08-19,492000 ,2026-08-14
Gyeongsang,Lease,12,B,35,Full,2025-08-19,750000 ,2026-08-14
Gyeongsang,Lease,12,B,30,Full,2025-08-19,765000 ,2026-08-14
Gyeongsang,Car,12,ETC,Non,Non,2025-08-19,873000 ,2026-08-14
Chungcheong,Lease,12,B,35,Liability,2025-08-19,690000 ,2026-08-14
Seoul,Lease,12,A,26,Full,2025-08-19,810000 ,2026-08-14
Gyeongsang,Car,12,B,Non,Non,2025-08-19,516000 ,2026-08-14
Chungcheong,Lease,12,A,35,Full,2025-08-19,750000 ,2026-08-14
Gyeongsang,Car,12,C,Non,Non,2025-08-19,873000 ,2026-08-14
Chungcheong,Lease,12,C,35,Full,2025-08-19,1125000 ,2026-08-14
Chungcheong,Lease,12,C,26,Full,2025-08-19,1215000 ,2026-08-14
Seoul,Lease,12,A,35,Full,2025-08-19,750000 ,2026-08-14
Honam,Lease,12,A,35,Full,2025-08-19,750000 ,2026-08-14
Chungcheong,Lease,12,A,30,Full,2025-08-19,822000 ,2026-08-14
Chungcheong,Lease,12,C,30,Full,2025-08-19,1140000 ,2026-08-14
Seoul,Lease,12,A,30,Full,2025-08-19,765000 ,2026-08-14
Seoul,Lease,12,B,35,Full,2025-08-19,750000 ,2026-08-14
Chungcheong,Lease,12,A,24,Full,2025-09-02,945000 ,2025-10-01
Gyeongsang,Lease,12,B,35,Full,2025-08-19,750000 ,2026-08-14
Seoul,Lease,12,A,19,Full,2025-08-19,1305000 ,2026-08-14
Seoul,Lease,12,A,35,Full,2025-08-19,750000 ,2026-08-14
Seoul,Lease,12,A,24,Full,2025-08-19,945000 ,2026-08-14
Seoul,Insu,12,ETC,35,Full,2025-08-20,225000 ,2026-08-14
Gyeongsang,Insu,12,C,30,Full,2025-08-20,240000 ,2026-08-14
Honam,Insu,12,D,35,Full,2025-10-18,225000 ,2026-08-14
Seoul,Lease,12,A,35,Full,2025-08-20,750000 ,2026-08-15
Seoul,Lease,12,A,30,Full,2025-08-20,765000 ,2026-08-15
Seoul,Car,12,C,Non,Non,2025-08-20,843000 ,2026-08-15
Seoul,Lease,12,B,30,Liability,2025-08-20,720000 ,2026-08-15
Gyeongsang,Car,12,ETC,Non,Non,2025-08-20,873000 ,2026-08-15
Honam,Lease,12,A,35,Full,2025-08-20,750000 ,2026-08-15
Honam,Lease,12,A,35,Full,2025-08-20,750000 ,2026-08-15
Seoul,Lease,12,ETC,26,Full,2025-08-20,2370000 ,2026-08-15
Gyeongsang,Lease,12,B,24,Full,2025-09-03,945000 ,2025-09-30
Seoul,Lease,12,A,26,Full,2025-08-20,810000 ,2026-08-15
Seoul,Lease,12,A,35,Full,2025-08-20,675000 ,2026-08-15
Gyeongsang,Lease,12,B,35,Full,2025-08-20,750000 ,2026-08-15
Gyeongsang,Car,12,ETC,Non,Non,2025-08-20,1848000 ,2026-08-15
Chungcheong,Lease,12,D,35,Full,2025-08-20,1140000 ,2026-08-15
Gyeongsang,Lease,12,D,26,Full,2025-08-20,1230000 ,2026-08-15
Gyeongsang,Lease,12,D,26,Full,2025-08-20,1230000 ,2026-08-15
Seoul,Lease,12,ETC,30,Full,2025-08-20,855000 ,2026-08-15
Seoul,Lease,12,ETC,30,Full,2025-08-20,855000 ,2026-08-15
Chungcheong,Lease,12,ETC,35,Full,2025-08-20,840000 ,2026-08-15
Gyeongsang,Lease,12,B,30,Full,2025-08-20,765000 ,2026-08-15
Gyeongsang,Lease,12,C,35,Full,2025-08-20,1125000 ,2026-08-15
Chungcheong,Lease,12,C,35,Full,2025-08-20,1125000 ,2026-08-15
Gyeongsang,Car,12,D,Non,Non,2025-08-20,873000 ,2026-08-15
Honam,Lease,12,ETC,26,Full,2025-08-20,930000 ,2026-08-15
Gyeongsang,Lease,12,ETC,21,Full,2025-08-20,1551000 ,2026-08-15
Gyeongsang,Lease,12,B,26,Full,2025-08-20,810000 ,2026-08-15
Seoul,Lease,12,C,30,Full,2025-08-20,1155000 ,2026-08-15
Seoul,Lease,12,A,26,Full,2025-08-20,810000 ,2026-08-15
Seoul,Lease,12,B,35,Full,2025-08-20,750000 ,2026-08-15
Gyeongsang,Lease,12,ETC,35,Full,2025-08-20,525000 ,2026-08-15
Seoul,Lease,12,A,35,Full,2025-08-20,750000 ,2026-08-15
Seoul,Lease,12,D,26,Liability,2025-08-20,1200000 ,2026-08-15
Gyeongsang,Lease,12,ETC,35,Full,2025-09-17,1140000 ,2026-08-15
Honam,Car,12,D,Non,Non,2025-08-21,843000 ,2026-08-16
Honam,Lease,12,ETC,35,Full,2025-08-21,555000 ,2026-08-16
Gyeongsang,Lease,12,ETC,35,Full,2025-08-21,720000 ,2026-08-16
Gyeongsang,Lease,12,A,30,Full,2025-08-21,765000 ,2026-08-16
Gyeongsang,Car,12,ETC,Non,Non,2025-08-21,1794000 ,2026-08-16
Gyeongsang,Lease,12,D,30,Full,2025-08-21,1170000 ,2026-08-16
Seoul,Lease,12,A,26,Full,2025-08-21,810000 ,2026-08-16
Honam,Lease,12,A,30,Full,2025-08-21,765000 ,2026-08-16
Gyeongsang,Lease,12,ETC,26,Full,2025-08-21,897000 ,2026-08-16
Gyeongsang,Insu,12,ETC,30,Full,2025-08-22,210000 ,2026-08-16
Gyeongsang,Insu,12,ETC,30,Full,2025-08-22,210000 ,2026-08-16
Gyeongsang,Insu,12,ETC,35,Full,2025-08-22,195000 ,2026-08-16
Chungcheong,Insu,12,ETC,21,Full,2025-08-22,495000 ,2026-08-16
Gyeongsang,Insu,12,B,26,Full,2025-08-22,255000 ,2026-08-16
Gyeongsang,Lease,12,A,30,Full,2025-09-19,765000 ,2026-08-16
Honam,Lease,12,A,30,Full,2025-08-22,765000 ,2026-08-17
Seoul,Lease,12,ETC,30,Full,2025-08-22,1170000 ,2026-08-17
Seoul,Lease,12,ETC,35,Full,2025-08-22,1005000 ,2026-08-17
Seoul,Lease,12,A,35,Liability,2025-08-22,690000 ,2026-08-17
Seoul,Lease,12,ETC,35,Full,2025-08-22,630000 ,2026-08-17
Chungcheong,Lease,12,A,35,Full,2025-08-22,750000 ,2026-08-17
Honam,Lease,12,C,26,Full,2025-08-22,1215000 ,2026-08-17
Seoul,Lease,12,ETC,26,Liability,2025-08-22,1290000 ,2026-08-17
Gyeongsang,Car,12,ETC,Non,Non,2025-08-22,921000 ,2026-08-17
Honam,Lease,12,C,30,Full,2025-08-22,1155000 ,2026-08-17
Gyeongsang,Car,12,ETC,Non,Non,2025-08-22,951000 ,2026-08-17
Gyeongsang,Car,12,B,Non,Non,2025-08-22,492000 ,2026-08-17
Chungcheong,Lease,12,ETC,35,Full,2025-08-22,840000 ,2026-08-17
Seoul,Lease,12,A,26,Full,2025-08-22,810000 ,2026-08-17
Honam,Lease,12,D,30,Full,2025-08-22,1140000 ,2026-08-17
Seoul,Lease,12,A,35,Full,2025-08-22,750000 ,2026-08-17
Gyeongsang,Car,12,C,Non,Non,2025-08-22,873000 ,2026-08-17
Gyeongsang,Insu,12,ETC,21,Full,2025-08-23,495000 ,2026-08-17
Gyeongsang,Lease,12,B,35,Full,2025-08-22,750000 ,2026-08-17
Chungcheong,Lease,12,ETC,30,Full,2025-08-22,795000 ,2026-08-17
Gyeongsang,Lease,12,B,35,Full,2025-08-22,717000 ,2026-08-17
Seoul,Lease,12,A,35,Liability,2025-08-22,690000 ,2026-08-17
Seoul,Lease,12,B,35,Full,2025-08-22,750000 ,2026-08-17
Seoul,Lease,12,ETC,24,Full,2025-09-09,1380000 ,2026-08-17
Seoul,Lease,12,A,26,Full,2025-09-09,867000 ,2025-10-04
Seoul,Lease,12,C,30,Full,2025-09-09,1155000 ,2025-10-13
Gyeongsang,Lease,12,A,26,Liability,2025-09-10,750000 ,2026-08-17
Gyeongsang,Insu,12,ETC,35,Full,2025-09-17,225000 ,2026-08-17
Honam,Insu,12,A,30,Full,2025-08-24,210000 ,2026-08-18
Honam,Insu,12,A,35,Full,2025-08-24,195000 ,2026-08-18
Seoul,Lease,12,B,24,Full,2025-08-25,945000 ,2026-08-20
Gyeongsang,Lease,12,ETC,21,Liability,2025-08-25,975000 ,2026-08-20
Chungcheong,Lease,12,D,30,Full,2025-08-25,1170000 ,2026-08-20
Gyeongsang,Lease,12,C,30,Full,2025-08-25,1155000 ,2026-08-20
Honam,Lease,12,A,35,Full,2025-08-25,750000 ,2026-08-20
Gyeongsang,Car,12,B,Non,Non,2025-08-25,492000 ,2026-08-20
Honam,Lease,12,A,35,Full,2025-08-25,750000 ,2026-08-20
Seoul,Lease,12,A,30,Full,2025-08-25,765000 ,2026-08-20
Seoul,Lease,12,A,35,Full,2025-08-25,750000 ,2026-08-20
Seoul,Lease,12,A,35,Full,2025-08-25,750000 ,2026-08-20
Seoul,Lease,12,B,35,Full,2025-08-25,750000 ,2026-08-20
Seoul,Lease,12,A,35,Full,2025-09-09,675000 ,2025-09-10
Gyeongsang,Car,12,C,Non,Non,2025-08-25,843000 ,2026-08-20
Gyeongsang,Car,12,ETC,Non,Non,2025-08-25,1749000 ,2026-08-20
Gyeongsang,Car,12,ETC,Non,Non,2025-08-25,1794000 ,2026-08-20
Gyeongsang,Insu,12,ETC,35,Full,2025-08-26,225000 ,2026-08-20
Honam,Insu,12,C,35,Full,2025-08-26,315000 ,2026-08-20
Gyeongsang,Insu,12,A,30,Full,2025-08-26,210000 ,2026-08-20
Seoul,Lease,12,D,35,Full,2025-09-13,1140000 ,2026-08-20
Seoul,Lease,12,B,30,Full,2025-08-26,765000 ,2026-08-21
